time;V(Out);
3.21623e-05;10.05;
3.21633e-05;10.05;
3.21643e-05;10.05;
3.21653e-05;10.05;
3.21663e-05;10.05;
3.21673e-05;10.05;
3.21683e-05;10.05;
3.21693e-05;10.05;
3.21703e-05;10.05;
3.21713e-05;10.05;
3.21723e-05;10.05;
3.21733e-05;10.05;
3.21743e-05;10.05;
3.21753e-05;10.05;
3.21763e-05;10.05;
3.21773e-05;10.05;
3.21783e-05;10.05;
3.21793e-05;10.05;
3.21803e-05;10.05;
3.21813e-05;10.05;
3.21823e-05;10.05;
3.21833e-05;10.05;
3.21843e-05;10.05;
3.21853e-05;10.05;
3.21863e-05;10.05;
3.21873e-05;10.05;
3.21883e-05;10.05;
3.21893e-05;10.05;
3.21903e-05;10.05;
3.21913e-05;10.05;
3.21923e-05;10.05;
3.21933e-05;10.05;
3.21943e-05;10.05;
3.21953e-05;10.05;
3.21963e-05;10.05;
3.21973e-05;10.05;
3.21983e-05;10.05;
3.21993e-05;10.05;
3.22003e-05;10.05;
3.22013e-05;10.05;
3.22023e-05;10.05;
3.22033e-05;10.05;
3.22043e-05;10.05;
3.22053e-05;10.05;
3.22063e-05;10.05;
3.22073e-05;10.05;
3.22083e-05;10.05;
3.22093e-05;10.05;
3.22103e-05;10.05;
3.22113e-05;10.05;
3.22123e-05;10.05;
3.22133e-05;10.05;
3.22143e-05;10.05;
3.22153e-05;10.05;
3.22163e-05;10.05;
3.22173e-05;10.05;
3.22183e-05;10.05;
3.22193e-05;10.05;
3.22203e-05;10.05;
3.22213e-05;10.05;
3.22223e-05;10.05;
3.22233e-05;10.05;
3.22243e-05;10.05;
3.22253e-05;10.05;
3.22263e-05;10.05;
3.22273e-05;10.05;
3.22283e-05;10.05;
3.22293e-05;10.05;
3.22303e-05;10.05;
3.22313e-05;10.05;
3.22323e-05;10.05;
3.22333e-05;10.05;
3.22343e-05;10.05;
3.22353e-05;10.05;
3.22363e-05;10.05;
3.22373e-05;10.05;
3.22383e-05;10.05;
3.22393e-05;10.05;
3.22403e-05;10.05;
3.22413e-05;10.05;
3.22423e-05;10.05;
3.22433e-05;10.05;
3.22443e-05;10.05;
3.22453e-05;10.05;
3.22463e-05;10.05;
3.22473e-05;10.05;
3.22483e-05;10.05;
3.22493e-05;10.05;
3.22503e-05;10.05;
3.22513e-05;10.05;
3.22523e-05;10.05;
3.22533e-05;10.05;
3.22543e-05;10.05;
3.22553e-05;10.05;
3.22563e-05;10.05;
3.22573e-05;10.05;
3.22583e-05;10.05;
3.22593e-05;10.05;
3.22603e-05;10.05;
3.22613e-05;10.05;
3.22623e-05;10.05;
3.22633e-05;10.05;
3.22643e-05;10.05;
3.22653e-05;10.05;
3.22663e-05;10.05;
3.22673e-05;10.05;
3.22683e-05;10.05;
3.22693e-05;10.05;
3.22703e-05;10.05;
3.22713e-05;10.05;
3.22723e-05;10.05;
3.22733e-05;10.05;
3.22743e-05;10.05;
3.22753e-05;10.05;
3.22763e-05;10.05;
3.22773e-05;10.05;
3.22783e-05;10.05;
3.22793e-05;10.05;
3.22803e-05;10.05;
3.22813e-05;10.05;
3.22823e-05;10.05;
3.22833e-05;10.05;
3.22843e-05;10.05;
3.22853e-05;10.05;
3.22863e-05;10.05;
3.22873e-05;10.05;
3.22883e-05;10.05;
3.22893e-05;10.05;
3.22903e-05;10.05;
3.22913e-05;10.05;
3.22923e-05;10.05;
3.22933e-05;10.05;
3.22943e-05;10.05;
3.22953e-05;10.05;
3.22963e-05;10.05;
3.22973e-05;10.05;
3.22983e-05;10.05;
3.22993e-05;10.05;
3.23003e-05;10.05;
3.23013e-05;10.05;
3.23023e-05;10.05;
3.23033e-05;10.05;
3.23043e-05;10.05;
3.23053e-05;10.05;
3.23063e-05;10.05;
3.23073e-05;10.05;
3.23083e-05;10.05;
3.23093e-05;10.05;
3.23103e-05;10.05;
3.23113e-05;10.05;
3.23123e-05;10.05;
3.23133e-05;10.05;
3.23143e-05;10.05;
3.23153e-05;10.05;
3.23163e-05;10.05;
3.23173e-05;10.05;
3.23183e-05;10.05;
3.23193e-05;10.05;
3.23203e-05;10.05;
3.23213e-05;10.05;
3.23223e-05;10.05;
3.23233e-05;10.05;
3.23243e-05;10.05;
3.23253e-05;10.05;
3.23263e-05;10.05;
3.23273e-05;10.05;
3.23283e-05;10.05;
3.23293e-05;10.05;
3.23303e-05;10.05;
3.23313e-05;10.05;
3.23323e-05;10.05;
3.23333e-05;10.05;
3.23343e-05;10.05;
3.23353e-05;10.05;
3.23363e-05;10.05;
3.23373e-05;10.05;
3.23383e-05;10.05;
3.23393e-05;10.05;
3.23403e-05;10.05;
3.23413e-05;10.05;
3.23423e-05;10.05;
3.23433e-05;10.05;
3.23443e-05;10.05;
3.23453e-05;10.05;
3.23463e-05;10.05;
3.23473e-05;10.05;
3.23483e-05;10.05;
3.23493e-05;10.05;
3.23503e-05;10.05;
3.23513e-05;10.05;
3.23523e-05;10.05;
3.23533e-05;10.05;
3.23543e-05;10.05;
3.23553e-05;10.05;
3.23563e-05;10.05;
3.23573e-05;10.05;
3.23583e-05;10.05;
3.23593e-05;10.05;
3.23603e-05;10.05;
3.23613e-05;10.05;
3.23623e-05;10.05;
3.23633e-05;10.05;
3.23643e-05;10.05;
3.23653e-05;10.05;
3.23663e-05;10.05;
3.23673e-05;10.05;
3.23683e-05;10.05;
3.23693e-05;10.05;
3.23703e-05;10.05;
3.23713e-05;10.05;
3.23723e-05;10.05;
3.23733e-05;10.05;
3.23743e-05;10.05;
3.23753e-05;10.05;
3.23763e-05;10.05;
3.23773e-05;10.05;
3.23783e-05;10.05;
3.23793e-05;10.05;
3.23803e-05;10.05;
3.23813e-05;10.05;
3.23823e-05;10.05;
3.23833e-05;10.05;
3.23843e-05;10.05;
3.23853e-05;10.05;
3.23863e-05;10.05;
3.23873e-05;10.05;
3.23883e-05;10.05;
3.23893e-05;10.05;
3.23903e-05;10.05;
3.23913e-05;10.05;
3.23923e-05;10.05;
3.23933e-05;10.05;
3.23943e-05;10.05;
3.23953e-05;10.05;
3.23963e-05;10.05;
3.23973e-05;10.05;
3.23983e-05;10.05;
3.23993e-05;10.05;
3.24003e-05;10.05;
3.24013e-05;10.05;
3.24023e-05;10.05;
3.24033e-05;10.05;
3.24043e-05;10.05;
3.24053e-05;10.05;
3.24063e-05;10.05;
3.24073e-05;10.05;
3.24083e-05;10.05;
3.24093e-05;10.05;
3.24103e-05;10.05;
3.24113e-05;10.05;
3.24123e-05;10.05;
3.24133e-05;10.05;
3.24143e-05;10.05;
3.24153e-05;10.05;
3.24163e-05;10.05;
3.24173e-05;10.05;
3.24183e-05;10.05;
3.24193e-05;10.05;
3.24203e-05;10.05;
3.24213e-05;10.05;
3.24223e-05;10.05;
3.24233e-05;10.05;
3.24243e-05;10.05;
3.24253e-05;10.05;
3.24263e-05;10.05;
3.24273e-05;10.05;
3.24283e-05;10.05;
3.24293e-05;10.05;
3.24303e-05;10.05;
3.24313e-05;10.05;
3.24323e-05;10.05;
3.24333e-05;10.05;
3.24343e-05;10.05;
3.24353e-05;10.05;
3.24363e-05;10.05;
3.24373e-05;10.05;
3.24383e-05;10.05;
3.24393e-05;10.05;
3.24403e-05;10.05;
3.24413e-05;10.05;
3.24423e-05;10.05;
3.24433e-05;10.05;
3.24443e-05;10.05;
3.24453e-05;10.05;
3.24463e-05;10.05;
3.24473e-05;10.05;
3.24483e-05;10.05;
3.24493e-05;10.05;
3.24503e-05;10.05;
3.24513e-05;10.05;
3.24523e-05;10.05;
3.24533e-05;10.05;
3.24543e-05;10.05;
3.24553e-05;10.05;
3.24563e-05;10.05;
3.24573e-05;10.05;
3.24583e-05;10.05;
3.24593e-05;10.05;
3.24603e-05;10.05;
3.24613e-05;10.05;
3.24623e-05;10.05;
3.24633e-05;10.05;
3.24643e-05;10.05;
3.24653e-05;10.05;
3.24663e-05;10.05;
3.24673e-05;10.05;
3.24683e-05;10.05;
3.24693e-05;10.05;
3.24703e-05;10.05;
3.24713e-05;10.05;
3.24723e-05;10.05;
3.24733e-05;10.05;
3.24743e-05;10.05;
3.24753e-05;10.05;
3.24763e-05;10.05;
3.24773e-05;10.05;
3.24783e-05;10.05;
3.24793e-05;10.05;
3.24803e-05;10.05;
3.24813e-05;10.05;
3.24823e-05;10.05;
3.24833e-05;10.05;
3.24843e-05;10.05;
3.24853e-05;10.05;
3.24863e-05;10.05;
3.24873e-05;10.05;
3.24883e-05;10.05;
3.24893e-05;10.05;
3.24903e-05;10.05;
3.24913e-05;10.05;
3.24923e-05;10.05;
3.24933e-05;10.05;
3.24943e-05;10.05;
3.24953e-05;10.05;
3.24963e-05;10.05;
3.24973e-05;10.05;
3.24983e-05;10.05;
3.24993e-05;10.05;
3.25003e-05;10.05;
3.25013e-05;10.05;
3.25023e-05;10.05;
3.25033e-05;10.05;
3.25043e-05;10.05;
3.25053e-05;10.05;
3.25063e-05;10.05;
3.25073e-05;10.05;
3.25083e-05;10.05;
3.25093e-05;10.05;
3.25103e-05;10.05;
3.25113e-05;10.05;
3.25123e-05;10.05;
3.25133e-05;10.05;
3.25143e-05;10.05;
3.25153e-05;10.05;
3.25163e-05;10.05;
3.25173e-05;10.05;
3.25183e-05;10.05;
3.25193e-05;10.05;
3.25203e-05;10.05;
3.25213e-05;10.05;
3.25223e-05;10.05;
3.25233e-05;10.05;
3.25243e-05;10.05;
3.25253e-05;10.05;
3.25263e-05;10.05;
3.25273e-05;10.05;
3.25283e-05;10.05;
3.25293e-05;10.05;
3.25303e-05;10.05;
3.25313e-05;10.05;
3.25323e-05;10.05;
3.25333e-05;10.05;
3.25343e-05;10.05;
3.25353e-05;10.05;
3.25363e-05;10.05;
3.25373e-05;10.05;
3.25383e-05;10.05;
3.25393e-05;10.05;
3.25403e-05;10.05;
3.25413e-05;10.05;
3.25423e-05;10.05;
3.25433e-05;10.05;
3.25443e-05;10.05;
3.25453e-05;10.05;
3.25463e-05;10.05;
3.25473e-05;10.05;
3.25483e-05;10.05;
3.25493e-05;10.05;
3.25503e-05;10.05;
3.25513e-05;10.05;
3.25523e-05;10.05;
3.25533e-05;10.05;
3.25543e-05;10.05;
3.25553e-05;10.05;
3.25563e-05;10.05;
3.25573e-05;10.05;
3.25583e-05;10.05;
3.25593e-05;10.05;
3.25603e-05;10.05;
3.25613e-05;10.05;
3.25623e-05;10.05;
3.25633e-05;10.05;
3.25643e-05;10.05;
3.25653e-05;10.05;
3.25663e-05;10.05;
3.25673e-05;10.05;
3.25683e-05;10.05;
3.25693e-05;10.05;
3.25703e-05;10.05;
3.25713e-05;10.05;
3.25723e-05;10.05;
3.25733e-05;10.05;
3.25743e-05;10.05;
3.25753e-05;10.05;
3.25763e-05;10.05;
3.25773e-05;10.05;
3.25783e-05;10.05;
3.25793e-05;10.05;
3.25803e-05;10.05;
3.25813e-05;10.05;
3.25823e-05;10.05;
3.25833e-05;10.05;
3.25843e-05;10.05;
3.25853e-05;10.05;
3.25863e-05;10.05;
3.25873e-05;10.05;
3.25883e-05;10.05;
3.25893e-05;10.05;
3.25903e-05;10.05;
3.25913e-05;10.05;
3.25923e-05;10.05;
3.25933e-05;10.05;
3.25943e-05;10.05;
3.25953e-05;10.05;
3.25963e-05;10.05;
3.25973e-05;10.05;
3.25983e-05;10.05;
3.25993e-05;10.05;
3.26003e-05;10.05;
3.26013e-05;10.05;
3.26023e-05;10.05;
3.26033e-05;10.05;
3.26043e-05;10.05;
3.26053e-05;10.05;
3.26063e-05;10.05;
3.26073e-05;10.05;
3.26083e-05;10.05;
3.26093e-05;10.05;
3.26103e-05;10.05;
3.26113e-05;10.05;
3.26123e-05;10.05;
3.26133e-05;10.05;
3.26143e-05;10.05;
3.26153e-05;10.05;
3.26163e-05;10.05;
3.26173e-05;10.05;
3.26183e-05;10.05;
3.26193e-05;10.05;
3.26203e-05;10.05;
3.26213e-05;10.05;
3.26223e-05;10.05;
3.26233e-05;10.05;
3.26243e-05;10.05;
3.26253e-05;10.05;
3.26263e-05;10.05;
3.26273e-05;10.05;
3.26283e-05;10.05;
3.26293e-05;10.05;
3.26303e-05;10.05;
3.26313e-05;10.05;
3.26323e-05;10.05;
3.26333e-05;10.05;
3.26343e-05;10.05;
3.26353e-05;10.05;
3.26363e-05;10.05;
3.26373e-05;10.05;
3.26383e-05;10.05;
3.26393e-05;10.05;
3.26403e-05;10.05;
3.26413e-05;10.05;
3.26423e-05;10.05;
3.26433e-05;10.05;
3.26443e-05;10.05;
3.26453e-05;10.05;
3.26463e-05;10.05;
3.26473e-05;10.05;
3.26483e-05;10.05;
3.26493e-05;10.05;
3.26503e-05;10.05;
3.26513e-05;10.05;
3.26523e-05;10.05;
3.26533e-05;10.05;
3.26543e-05;10.05;
3.26553e-05;10.05;
3.26563e-05;10.05;
3.26573e-05;10.05;
3.26583e-05;10.05;
3.26593e-05;10.05;
3.26603e-05;10.05;
3.26613e-05;10.05;
3.26623e-05;10.05;
3.26633e-05;10.05;
3.26643e-05;10.05;
3.26653e-05;10.05;
3.26663e-05;10.05;
3.26673e-05;10.05;
3.26683e-05;10.05;
3.26693e-05;10.05;
3.26703e-05;10.05;
3.26713e-05;10.05;
3.26723e-05;10.05;
3.26733e-05;10.05;
3.26743e-05;10.05;
3.26753e-05;10.05;
3.26763e-05;10.05;
3.26773e-05;10.05;
3.26783e-05;10.05;
3.26793e-05;10.05;
3.26803e-05;10.05;
3.26813e-05;10.05;
3.26823e-05;10.05;
3.26833e-05;10.05;
3.26843e-05;10.05;
3.26853e-05;10.05;
3.26863e-05;10.05;
3.26873e-05;10.05;
3.26883e-05;10.05;
3.26893e-05;10.05;
3.26903e-05;10.05;
3.26913e-05;10.05;
3.26923e-05;10.05;
3.26933e-05;10.05;
3.26943e-05;10.05;
3.26953e-05;10.05;
3.26963e-05;10.05;
3.26973e-05;10.05;
3.26983e-05;10.05;
3.26993e-05;10.05;
3.27003e-05;10.05;
3.27013e-05;10.05;
3.27023e-05;10.05;
3.27033e-05;10.05;
3.27043e-05;10.05;
3.27053e-05;10.05;
3.27063e-05;10.05;
3.27073e-05;10.05;
3.27083e-05;10.05;
3.27093e-05;10.05;
3.27103e-05;10.05;
3.27113e-05;10.05;
3.27123e-05;10.05;
3.27133e-05;10.05;
3.27143e-05;10.05;
3.27153e-05;10.05;
3.27163e-05;10.05;
3.27173e-05;10.05;
3.27183e-05;10.05;
3.27193e-05;10.05;
3.27203e-05;10.05;
3.27213e-05;10.05;
3.27223e-05;10.05;
3.27233e-05;10.05;
3.27243e-05;10.05;
3.27253e-05;10.05;
3.27263e-05;10.05;
3.27273e-05;10.05;
3.27283e-05;10.05;
3.27293e-05;10.05;
3.27303e-05;10.05;
3.27313e-05;10.05;
3.27323e-05;10.05;
3.27333e-05;10.05;
3.27343e-05;10.05;
3.27353e-05;10.05;
3.27363e-05;10.05;
3.27373e-05;10.05;
3.27383e-05;10.05;
3.27393e-05;10.05;
3.27403e-05;10.05;
3.27413e-05;10.05;
3.27423e-05;10.05;
3.27433e-05;10.05;
3.27443e-05;10.05;
3.27453e-05;10.05;
3.27463e-05;10.05;
3.27473e-05;10.05;
3.27483e-05;10.05;
3.27493e-05;10.05;
3.27503e-05;10.05;
3.27513e-05;10.05;
3.27523e-05;10.05;
3.27533e-05;10.05;
3.27543e-05;10.05;
3.27553e-05;10.05;
3.27563e-05;10.05;
3.27573e-05;10.05;
3.27583e-05;10.05;
3.27593e-05;10.05;
3.27603e-05;10.05;
3.27613e-05;10.05;
3.27623e-05;10.05;
3.27633e-05;10.05;
3.27643e-05;10.05;
3.27653e-05;10.05;
3.27663e-05;10.05;
3.27673e-05;10.05;
3.27683e-05;10.05;
3.27693e-05;10.05;
3.27703e-05;10.05;
3.27713e-05;10.05;
3.27723e-05;10.05;
3.27733e-05;10.05;
3.27743e-05;10.05;
3.27753e-05;10.05;
3.27763e-05;10.05;
3.27773e-05;10.05;
3.27783e-05;10.05;
3.27793e-05;10.05;
3.27803e-05;10.05;
3.27813e-05;10.05;
3.27823e-05;10.05;
3.27833e-05;10.05;
3.27843e-05;10.05;
3.27853e-05;10.05;
3.27863e-05;10.05;
3.27873e-05;10.05;
3.27883e-05;10.05;
3.27893e-05;10.05;
3.27903e-05;10.05;
3.27913e-05;10.05;
3.27923e-05;10.05;
3.27933e-05;10.05;
3.27943e-05;10.05;
3.27953e-05;10.05;
3.27963e-05;10.05;
3.27973e-05;10.05;
3.27983e-05;10.05;
3.27993e-05;10.05;
3.28003e-05;10.05;
3.28013e-05;10.05;
3.28023e-05;10.05;
3.28033e-05;10.05;
3.28043e-05;10.05;
3.28053e-05;10.05;
3.28063e-05;10.05;
3.28073e-05;10.05;
3.28083e-05;10.05;
3.28093e-05;10.05;
3.28103e-05;10.05;
3.28113e-05;10.05;
3.28123e-05;10.05;
3.28133e-05;10.05;
3.28143e-05;10.05;
3.28153e-05;10.05;
3.28163e-05;10.05;
3.28173e-05;10.05;
3.28183e-05;10.05;
3.28193e-05;10.05;
3.28203e-05;10.05;
3.28213e-05;10.05;
3.28223e-05;10.05;
3.28233e-05;10.05;
3.28243e-05;10.05;
3.28253e-05;10.05;
3.28263e-05;10.05;
3.28273e-05;10.05;
3.28283e-05;10.05;
3.28293e-05;10.05;
3.28303e-05;10.05;
3.28313e-05;10.05;
3.28323e-05;10.05;
3.28333e-05;10.05;
3.28343e-05;10.05;
3.28353e-05;10.05;
3.28363e-05;10.05;
3.28373e-05;10.05;
3.28383e-05;10.05;
3.28393e-05;10.05;
3.28403e-05;10.05;
3.28413e-05;10.05;
3.28423e-05;10.05;
3.28433e-05;10.05;
3.28443e-05;10.05;
3.28453e-05;10.05;
3.28463e-05;10.05;
3.28473e-05;10.05;
3.28483e-05;10.05;
3.28493e-05;10.05;
3.28503e-05;10.05;
3.28513e-05;10.05;
3.28523e-05;10.05;
3.28533e-05;10.05;
3.28543e-05;10.05;
3.28553e-05;10.05;
3.28563e-05;10.05;
3.28573e-05;10.05;
3.28583e-05;10.05;
3.28593e-05;10.05;
3.28603e-05;10.05;
3.28613e-05;10.05;
3.28623e-05;10.05;
3.28633e-05;10.05;
3.28643e-05;10.05;
3.28653e-05;10.05;
3.28663e-05;10.05;
3.28673e-05;10.05;
3.28683e-05;10.05;
3.28693e-05;10.05;
3.28703e-05;10.05;
3.28713e-05;10.05;
3.28723e-05;10.05;
3.28733e-05;10.05;
3.28743e-05;10.05;
3.28753e-05;10.05;
3.28763e-05;10.05;
3.28773e-05;10.05;
3.28783e-05;10.05;
3.28793e-05;10.05;
3.28803e-05;10.05;
3.28813e-05;10.05;
3.28823e-05;10.05;
3.28833e-05;10.05;
3.28843e-05;10.05;
3.28853e-05;10.05;
3.28863e-05;10.05;
3.28873e-05;10.05;
3.28883e-05;10.05;
3.28893e-05;10.05;
3.28903e-05;10.05;
3.28913e-05;10.05;
3.28923e-05;10.05;
3.28933e-05;10.05;
3.28943e-05;10.05;
3.28953e-05;10.05;
3.28963e-05;10.05;
3.28973e-05;10.05;
3.28983e-05;10.05;
3.28993e-05;10.05;
3.29003e-05;10.05;
3.29013e-05;10.05;
3.29023e-05;10.05;
3.29033e-05;10.05;
3.29043e-05;10.05;
3.29053e-05;10.05;
3.29063e-05;10.05;
3.29073e-05;10.05;
3.29083e-05;10.05;
3.29093e-05;10.05;
3.29103e-05;10.05;
3.29113e-05;10.05;
3.29123e-05;10.05;
3.29133e-05;10.05;
3.29143e-05;10.05;
3.29153e-05;10.05;
3.29163e-05;10.05;
3.29173e-05;10.05;
3.29183e-05;10.05;
3.29193e-05;10.05;
3.29203e-05;10.05;
3.29213e-05;10.05;
3.29223e-05;10.05;
3.29233e-05;10.05;
3.29243e-05;10.05;
3.29253e-05;10.05;
3.29263e-05;10.05;
3.29273e-05;10.05;
3.29283e-05;10.05;
3.29293e-05;10.05;
3.29303e-05;10.05;
3.29313e-05;10.05;
3.29323e-05;10.05;
3.29333e-05;10.05;
3.29343e-05;10.05;
3.29353e-05;10.05;
3.29363e-05;10.05;
3.29373e-05;10.05;
3.29383e-05;10.05;
3.29393e-05;10.05;
3.29403e-05;10.05;
3.29413e-05;10.05;
3.29423e-05;10.05;
3.29433e-05;10.05;
3.29443e-05;10.05;
3.29453e-05;10.05;
3.29463e-05;10.05;
3.29473e-05;10.05;
3.29483e-05;10.05;
3.29493e-05;10.05;
3.29503e-05;10.05;
3.29513e-05;10.05;
3.29523e-05;10.05;
3.29533e-05;10.05;
3.29543e-05;10.05;
3.29553e-05;10.05;
3.29563e-05;10.05;
3.29573e-05;10.05;
3.29583e-05;10.05;
3.29593e-05;10.05;
3.29603e-05;10.05;
3.29613e-05;10.05;
3.29623e-05;10.05;
3.29633e-05;10.05;
3.29643e-05;10.05;
3.29653e-05;10.05;
3.29663e-05;10.05;
3.29673e-05;10.05;
3.29683e-05;10.05;
3.29693e-05;10.05;
3.29703e-05;10.05;
3.29713e-05;10.05;
3.29723e-05;10.05;
3.29733e-05;10.05;
3.29743e-05;10.05;
3.29753e-05;10.05;
3.29763e-05;10.05;
3.29773e-05;10.05;
3.29783e-05;10.05;
3.29793e-05;10.05;
3.29803e-05;10.05;
3.29813e-05;10.05;
3.29823e-05;10.05;
3.29833e-05;10.05;
3.29843e-05;10.05;
3.29853e-05;10.05;
3.29863e-05;10.05;
3.29873e-05;10.05;
3.29883e-05;10.05;
3.29893e-05;10.05;
3.29903e-05;10.05;
3.29913e-05;10.05;
3.29923e-05;10.05;
3.29933e-05;10.05;
3.29943e-05;10.05;
3.29953e-05;10.05;
3.29963e-05;10.05;
3.29973e-05;10.05;
3.29983e-05;10.05;
3.29993e-05;10.05;
3.30003e-05;10.05;
3.30013e-05;10.05;
3.30023e-05;10.05;
3.30033e-05;10.05;
3.30043e-05;10.05;
3.30053e-05;10.05;
3.30063e-05;10.05;
3.30073e-05;10.05;
3.30083e-05;10.05;
3.30093e-05;10.05;
3.30103e-05;10.05;
3.30113e-05;10.05;
3.30123e-05;10.05;
3.30133e-05;10.05;
3.30143e-05;10.05;
3.30153e-05;10.05;
3.30163e-05;10.05;
3.30173e-05;10.05;
3.30183e-05;10.05;
3.30193e-05;10.05;
3.30203e-05;10.05;
3.30213e-05;10.05;
3.30223e-05;10.05;
3.30233e-05;10.05;
3.30243e-05;10.05;
3.30253e-05;10.05;
3.30263e-05;10.05;
3.30273e-05;10.05;
3.30283e-05;10.05;
3.30293e-05;10.05;
3.30303e-05;10.05;
3.30313e-05;10.05;
3.30323e-05;10.05;
3.30333e-05;10.05;
3.30343e-05;10.05;
3.30353e-05;10.05;
3.30363e-05;10.05;
3.30373e-05;10.05;
3.30383e-05;10.05;
3.30393e-05;10.05;
3.30403e-05;10.05;
3.30413e-05;10.05;
3.30423e-05;10.05;
3.30433e-05;10.05;
3.30443e-05;10.05;
3.30453e-05;10.05;
3.30463e-05;10.05;
3.30473e-05;10.05;
3.30483e-05;10.05;
3.30493e-05;10.05;
3.30503e-05;10.05;
3.30513e-05;10.05;
3.30523e-05;10.05;
3.30533e-05;10.05;
3.30543e-05;10.05;
3.30553e-05;10.05;
3.30563e-05;10.05;
3.30573e-05;10.05;
3.30583e-05;10.05;
3.30593e-05;10.05;
3.30603e-05;10.05;
3.30613e-05;10.05;
3.30623e-05;10.05;
3.30633e-05;10.05;
3.30643e-05;10.05;
3.30653e-05;10.05;
3.30663e-05;10.05;
3.30673e-05;10.05;
3.30683e-05;10.05;
3.30693e-05;10.05;
3.30703e-05;10.05;
3.30713e-05;10.05;
3.30723e-05;10.05;
3.30733e-05;10.05;
3.30743e-05;10.05;
3.30753e-05;10.05;
3.30763e-05;10.05;
3.30773e-05;10.05;
3.30783e-05;10.05;
3.30793e-05;10.05;
3.30803e-05;10.05;
3.30813e-05;10.05;
3.30823e-05;10.05;
3.30833e-05;10.05;
3.30843e-05;10.05;
3.30853e-05;10.05;
3.30863e-05;10.05;
3.30873e-05;10.05;
3.30883e-05;10.05;
3.30893e-05;10.05;
3.30903e-05;10.05;
3.30913e-05;10.05;
3.30923e-05;10.05;
3.30933e-05;10.05;
3.30943e-05;10.05;
3.30953e-05;10.05;
3.30963e-05;10.05;
3.30973e-05;10.05;
3.30983e-05;10.05;
3.30993e-05;10.05;
3.31003e-05;10.05;
3.31013e-05;10.05;
3.31023e-05;10.05;
3.31033e-05;10.05;
3.31043e-05;10.05;
3.31053e-05;10.05;
3.31063e-05;10.05;
3.31073e-05;10.05;
3.31083e-05;10.05;
3.31093e-05;10.05;
3.31103e-05;10.05;
3.31113e-05;10.05;
3.31123e-05;10.05;
3.31133e-05;10.05;
3.31143e-05;10.05;
3.31153e-05;10.05;
3.31163e-05;10.05;
3.31173e-05;10.05;
3.31183e-05;10.05;
3.31193e-05;10.05;
3.31203e-05;10.05;
3.31213e-05;10.05;
3.31223e-05;10.05;
3.31233e-05;10.05;
3.31243e-05;10.05;
3.31253e-05;10.05;
3.31263e-05;10.05;
3.31273e-05;10.05;
3.31283e-05;10.05;
3.31293e-05;10.05;
3.31303e-05;10.05;
3.31313e-05;10.05;
3.31323e-05;10.05;
3.31333e-05;10.05;
3.31343e-05;10.05;
3.31353e-05;10.05;
3.31363e-05;10.05;
3.31373e-05;10.05;
3.31383e-05;10.05;
3.31393e-05;10.05;
3.31403e-05;10.05;
3.31413e-05;10.05;
3.31423e-05;10.05;
3.31433e-05;10.05;
3.31443e-05;10.05;
3.31453e-05;10.05;
3.31463e-05;10.05;
3.31473e-05;10.05;
3.31483e-05;10.05;
3.31493e-05;10.05;
3.31503e-05;10.05;
3.31513e-05;10.05;
3.31523e-05;10.05;
3.31533e-05;10.05;
3.31543e-05;10.05;
3.31553e-05;10.05;
3.31563e-05;10.05;
3.31573e-05;10.05;
3.31583e-05;10.05;
3.31593e-05;10.05;
3.31603e-05;10.05;
3.31613e-05;10.05;
3.31623e-05;10.05;
3.31633e-05;10.05;
3.31643e-05;10.05;
3.31653e-05;10.05;
3.31663e-05;10.05;
3.31673e-05;10.05;
3.31683e-05;10.05;
3.31693e-05;10.05;
3.31703e-05;10.05;
3.31713e-05;10.05;
3.31723e-05;10.05;
3.31733e-05;10.05;
3.31743e-05;10.05;
3.31753e-05;10.05;
3.31763e-05;10.05;
3.31773e-05;10.05;
3.31783e-05;10.05;
3.31793e-05;10.05;
3.31803e-05;10.05;
3.31813e-05;10.05;
3.31823e-05;10.05;
3.31833e-05;10.05;
3.31843e-05;10.05;
3.31853e-05;10.05;
3.31863e-05;10.05;
3.31873e-05;10.05;
3.31883e-05;10.05;
3.31893e-05;10.05;
3.31903e-05;10.05;
3.31913e-05;10.05;
3.31923e-05;10.05;
3.31933e-05;10.05;
3.31943e-05;10.05;
3.31953e-05;10.05;
3.31963e-05;10.05;
3.31973e-05;10.05;
3.31983e-05;10.05;
3.31993e-05;10.05;
3.32003e-05;10.05;
3.32013e-05;10.05;
3.32023e-05;10.05;
3.32033e-05;10.05;
3.32043e-05;10.05;
3.32053e-05;10.05;
3.32063e-05;10.05;
3.32073e-05;10.05;
3.32083e-05;10.05;
3.32093e-05;10.05;
3.32103e-05;10.05;
3.32113e-05;10.05;
3.32123e-05;10.05;
3.32133e-05;10.05;
3.32143e-05;10.05;
3.32153e-05;10.05;
3.32163e-05;10.05;
3.32173e-05;10.05;
3.32183e-05;10.05;
3.32193e-05;10.05;
3.32203e-05;10.05;
3.32213e-05;10.05;
3.32223e-05;10.05;
3.32233e-05;10.05;
3.32243e-05;10.05;
3.32253e-05;10.05;
3.32263e-05;10.05;
3.32273e-05;10.05;
3.32283e-05;10.05;
3.32293e-05;10.05;
3.32303e-05;10.05;
3.32313e-05;10.05;
3.32323e-05;10.05;
3.32333e-05;10.05;
3.32343e-05;10.05;
3.32353e-05;10.05;
3.32363e-05;10.05;
3.32373e-05;10.05;
